#,Vertex Instructions / Second,Fragment Instructions / Second
0,142156885.90604,872771328.85906
1,188363762.84585,1028936221.34387
2,330953437.5,1905843703.125
3,315201904.761905,1935162619.04762
4,319721901.886792,1962912120.75472
5,317723840,1950643920
6,206869562.5,1522104562.5
7,175861313.653137,1079692206.64207
8,229327181.102362,1407945086.61417
9,137286696.296296,842870829.62963
10,113464000,581388100
11,287355968.992248,1889247953.48837
12,259773403.773585,1594866098.11321
13,119443849.62406,733324781.954887
14,113067843.41637,694179330.960854
15,192558836.363636,1182208436.36364
16,179165774.43609,1099987172.93233
17,115956437.956204,711913839.416058
18,155175794.871795,952695443.223443
19,232068143.426295,1424773115.53785
20,168776541.832669,1036198629.48207
21,139351157.894737,855545578.947368
22,161075711.026616,988919604.562738
23,223168429.118774,1246522329.50192
24,332250039.215686,1913317600
25,317723840,1950643920
26,317724160,1950643920
27,317723840,1950643920
28,316458007.968127,1942872430.27888
29,288473463.035019,1896599112.84047
30,325860923.076923,1876523030.76923
31,317723200,1950643920
32,317722560,1950643920
33,232781304.029304,1665495355.31136
34,272085881.422925,1542939889.32806
35,328387596.899225,1891069720.93023
36,317723840,1950643920
37,317723840,1950643920
38,317724160,1950643920
39,317724480,1950643920
40,317724480,1950643920
41,317723520,1950643920
42,317723840,1950643920
43,317723840,1950643920
44,265735569.892473,1862730093.18996
45,166129380.392157,1019944533.33333
46,159926496.644295,981867744.966443
47,157482646.840149,966861918.215613
48,188447544.483986,1156965551.60142
