#,Vertex Instructions / Second,Fragment Instructions / Second
0,380960972.54902,896912360.784314
1,211070174.904943,496931346.007605
2,319556078.947368,752344250
3,277557280,653464720
4,294230332.155477,692718784.452297
5,285161589.041096,671367863.013699
6,256997481.481481,605059925.925926
7,420541333.333333,990098060.606061
8,325262437.5,765778968.75
9,311862112.359551,734230022.47191
10,268950852.713178,633202248.062016
11,319031356.321839,751108873.563218
12,229007656.765677,539162310.231023
13,333068736,784157664
14,222045824,522771776
15,322741023.255814,759842697.674419
16,286141525.773196,673674969.072165
17,298448688.172043,702650236.55914
18,307258981.549815,723392678.96679
19,281308054.054054,662295324.324324
20,278485565.217391,655650220.735786
21,322741023.255814,759842697.674419
22,277557280,653464720
23,357150911.764706,840855338.235294
24,249601870.503597,587648129.496403
25,353254720,831682370.909091
26,305008000,718093098.901099
27,273905210.526316,644866500
28,253245693.430657,596226934.306569
29,200402368.231047,471815682.310469
30,249601870.503597,587648129.496403
31,319031356.321839,751108873.563218
32,327823559.055118,771808724.409449
33,282261640.677966,664540393.220339
