#,Vertex Instructions / Second,Fragment Instructions / Second
0,122673606.177606,751329637.065637
1,130520450.704225,799390042.253521
2,224901559.84556,1377437667.95367
3,181903877.862595,1114089938.9313
4,126080253.968254,772199904.761905
5,166130635.294118,1017486933.33333
6,147095111.111111,900899888.888889
7,127599935.742972,781503518.072289
8,175862789.667897,1077090642.06642
9,178497138.576779,1093226831.46067
10,207293893.238434,1269595572.95374
11,144796125,886823328.125
12,190482302.158273,1166632949.64029
13,181903267.175573,1114089938.9313
14,110704891.986063,678029184.66899
15,112269625.441696,687612636.042403
16,147094833.333333,900899888.888889
17,143674294.573643,879948728.682171
18,173304494.545455,1061423869.09091
19,146513391.304348,897339019.762846
20,140942844.106464,863219665.39924
21,189121650.793651,1158299857.14286
22,118996794.007491,728817887.640449
23,166784692.913386,1021492787.40157
24,129607720.27972,793799902.097902
25,108809534.246575,666419095.890411
