#,Vertex Instructions / Second,Fragment Instructions / Second
0,138152520.446097,844063434.944238
1,183069103.448276,1118488000
2,209842055.335968,1282061343.87352
3,191124144,1167701472
4,171258193.548387,1046327483.87097
5,125409543.307087,766208314.96063
6,119303460.674157,728902292.134831
7,155007416.058394,947040934.306569
8,117110382.352941,715503352.941176
9,162520530.612245,992943428.571429
10,144033813.953488,754950930.232558
11,236841457.249071,1566949992.56506
12,222897114.503817,1361823175.57252
13,229908425.19685,1277645464.56693
14,162736919.54023,1117873333.33333
15,122988509.65251,751416648.648649
16,200339773.584906,1224005735.84906
17,186644671.875,1140333468.75
18,173119695.652174,1057700608.69565
19,199586616.541353,1219404210.52632
20,148059872.50996,904593880.478088
21,222897114.503817,1361823175.57252
22,175022109.89011,1069323692.30769
23,97591985.2941176,596252794.117647
24,224611707.692308,1372298738.46154
25,250819086.614173,1532416629.92126
26,222897114.503817,1361823175.57252
