#,Vertex Instructions / Second,Fragment Instructions / Second
0,91268135.3383459,2019482375.93985
1,91292764.940239,2135042852.58964
2,91987824,1885103704
3,91997040,2014206600
4,92366506.0240964,2022295783.13253
5,91630517.9282869,2006181872.50996
6,91997040,2014206600
7,91997040,2014206600
8,91997040,2014206600
9,91997040,2014206600
10,91997040,2014206600
11,91997040,2014206600
12,91997040,2014206600
13,91630517.9282869,2006181872.50996
14,87792534.351145,2045142648.85496
15,94720247.1042471,2073829189.18919
16,91258079.3650794,1870142563.49206
17,85507970.260223,1991923323.42007
18,88791644.7876448,1819598169.88417
