#,Vertex Instructions / Second,Fragment Instructions / Second
0,345025338.645418,2632353107.56972
1,346405440,2642882520
2,345025338.645418,2632353107.56972
3,346405440,2642882520
4,346405440,2642882520
5,346405440,2642882520
6,346405440,2642882520
7,346405440,2642882520
8,345025338.645418,2632353107.56972
9,346405440,2642882520
10,321946706.319703,2576194624.53532
11,370361901.886792,2703928264.15094
12,347273624.06015,2649506285.71429
13,346405440,2642882520
14,345025338.645418,2632353107.56972
