#,Vertex Instructions / Second,Fragment Instructions / Second
0,55376119.8501873,2005686052.43446
1,55794052.8301887,2020823305.66038
2,55224143.4262948,2000192390.43825
3,55445040,2008193160
4,55224462.1513944,2000192390.43825
5,55584000,2013226225.56391
6,55445360,2008193160
7,55224143.4262948,2000192390.43825
8,55445040,2008193160
9,55445040,2008193160
10,55224143.4262948,2000192390.43825
11,55445040,2008193160
12,55375820.2247191,2005686052.43446
13,55445040,2008193160
14,55445040,2008193160
15,55224143.4262948,2000192390.43825
16,55584000,2013226225.56391
17,55445360,2008193160
18,55445040,2008193160
19,55224462.1513944,2000192390.43825
20,55375820.2247191,2005686052.43446
21,55445360,2008193160
22,55584000,2013226225.56391
23,55445040,2008193160
