#,Vertex Instructions / Second,Fragment Instructions / Second
0,166703040,2047092600
1,166703040,2047092600
2,166703040,2047092600
3,166038884.462151,2038936852.58964
4,163434352.941176,2006953529.41176
5,169672305.343511,2083554809.16031
6,166703040,2047092600
7,166703040,2047092600
8,164077795.275591,2014854921.25984
9,169672305.343511,2083554809.16031
10,166703040,2047092600
11,164726324.110672,2022818774.70356
12,166703040,2047092600
13,167751486.792453,2059967396.22642
14,165380000,2030845833.33333
15,166038884.462151,2038936852.58964
