#,Vertex Instructions / Second,Fragment Instructions / Second
0,214365960.784314,1276039529.41176
1,191427968.871595,1139498334.63035
2,159601605.839416,950044029.19708
3,172167937.007874,1024850645.66929
4,113882555.555556,677896000
5,240518608,1431716352
6,155625110.320285,926377451.957295
7,198055507.246377,1178949565.21739
8,172848806.324111,1028901438.73518
9,144385675.471698,737725781.132075
10,214756985.714286,1393588614.28571
11,262383936,1561872384
12,144394022.641509,859520966.037736
13,232160818.532819,1381965590.73359
14,212697743.190661,1266109260.70039
15,208638625.954198,1241946870.22901
16,140678676.470588,837400941.176471
17,145492076.045627,866057247.148289
18,211873333.333333,1261201860.46512
19,152447505.976096,907462374.501992
20,146047389.312977,869362809.160305
21,173534349.206349,1032984380.95238
22,230381808.429119,1371375816.09195
23,278675749.019608,1658851388.23529
24,158444739.130435,943159652.173913
25,164401308.270677,978616781.954887
26,139143330.909091,828265658.181818
27,115080673.684211,685031747.368421
28,298940031.25,1779477000
29,200231941.391941,1191905054.94506
30,272260582.375479,1497055095.78544
31,239409810.218978,1542860656.93431
32,188485379.310345,998372980.842912
33,193698000,1280026755.90551
34,170823234.375,1016844000
35,180871617.647059,1076658352.94118
36,190686000,1135081674.4186
