#,Vertex Instructions / Second,Fragment Instructions / Second
0,52237440,1941805680
1,52237440,1941805680
2,53167877.8625954,1976392549.61832
3,51414803.1496063,1911226062.99213
4,52029322.7091633,1934069402.39044
5,52029322.7091633,1934069402.39044
6,52237440,1941805680
7,52237440,1941805680
8,52237440,1941805680
9,52237440,1941805680
10,52237440,1941805680
11,52029322.7091633,1934069402.39044
12,52237440,1941805680
13,52237440,1941805680
14,52237440,1941805680
15,52237440,1941805680
16,52237440,1941805680
17,52029322.7091633,1934069402.39044
18,52237440,1941805680
19,52237440,1941805680
20,52237440,1941805680
21,52237440,1941805680
22,53167877.8625954,1976392549.61832
23,51414803.1496063,1911226062.99213
24,52447228.9156627,1949604096.38554
25,52237440,1941805680
26,52237440,1941805680
27,51822857.1428571,1926394523.80952
28,52237440,1941805680
29,52237440,1941805680
30,51213176.4705882,1903731058.82353
31,53992186.0465116,2007034294.57364
32,51822857.1428571,1926394523.80952
33,52237440,1941805680
34,51013125,1896294609.375
35,53783722.007722,1999285127.41313
36,51618023.715415,1918780316.20553
37,52565977.3584906,1954018294.33962
38,52765090.9090909,1961419878.78788
39,51618023.715415,1918780316.20553
40,51822857.1428571,1926394523.80952
41,52237440,1941805680
42,52029322.7091633,1934069402.39044
43,52237440,1941805680
44,52237440,1941805680
45,52237440,1941805680
46,52237440,1941805680
47,52237440,1941805680
48,52029322.7091633,1934069402.39044
49,52237440,1941805680
50,52368360.9022556,1946672360.90226
51,52237440,1941805680
52,52029322.7091633,1934069402.39044
