#,Vertex Instructions / Second,Fragment Instructions / Second
0,29801298.1132075,1953373464.15094
1,29263873.5177866,1918147114.62451
2,29497051.7928287,1933431155.37849
3,29615040,1941164880
4,29689263.1578947,1946029954.88722
5,29615040,1941164880
6,29497051.7928287,1933431155.37849
7,29497051.7928287,1933431155.37849
8,29689263.1578947,1946029954.88722
9,29615040,1941164880
10,29380000,1925758809.52381
11,30142534.351145,1975740335.87786
12,29148661.4173228,1910595354.33071
13,29615040,1941164880
14,29497051.7928287,1933431155.37849
15,29615040,1941164880
16,29578067.4157303,1938741453.18352
17,29689263.1578947,1946029954.88722
18,29615040,1941164880
19,29497051.7928287,1933431155.37849
20,29733975.9036145,1948960722.89157
21,29615360,1941164880
22,29497051.7928287,1933431155.37849
23,29615040,1941164880
24,29615360,1941164880
25,29615040,1941164880
26,29615040,1941164880
27,29487872.5099602,1804842613.54582
28,29624256,2070267776
29,29615040,1941164880
30,29497051.7928287,1933431155.37849
31,29615040,1941164880
32,29615680,1941164880
33,29733975.9036145,1948960722.89157
34,29497370.5179283,1933431155.37849
35,29615040,1941164880
36,29380000,1925758809.52381
37,29801298.1132075,1953373464.15094
38,29497051.7928287,1933431155.37849
39,29615040,1941164880
40,29615040,1941164880
41,30142534.351145,1975740335.87786
42,29148661.4173228,1910595354.33071
43,29801298.1132075,1953373464.15094
44,29380000,1925758809.52381
