#,Vertex Instructions / Second,Fragment Instructions / Second
0,186841687.5,1011260968.75
1,169407235.059761,1159694454.18327
2,125055623.529412,761198776.470588
3,189816571.428571,1155391000
4,161600594.594595,983643689.189189
5,113082212.765957,688318042.553192
6,144201736.434109,877738899.224806
7,231081043.478261,1406562956.52174
8,195399411.764706,1189373088.23529
9,168428788.732394,1025206098.59155
10,160448724.528302,976632392.45283
11,139341003.745318,848152194.756554
12,143644972.972973,874349945.945946
13,185393302.325581,1003421736.43411
14,179834887.218045,1215918255.6391
15,170834914.285714,1039851900
16,170075648,1035230336
17,119435146.067416,726987595.505618
18,212594560,1294037920
19,181868714.828897,984345277.56654
20,158661253.731343,1086131746.26866
21,206002480.620155,1253912713.17829
22,190572812.749004,1159994151.39442
23,284000366.412214,1728676610.68702
24,227484451.361868,1384670926.07004
25,132871885.714286,808773700
26,226593798.449612,1254204279.06977
27,264733854.40613,1735011678.16092
28,190496917.562724,1159532186.37993
29,208426039.215686,1268664627.45098
30,158062869.888476,962109977.695167
31,118547152.416357,721582483.271375
32,259748992.481203,1581061368.42105
33,240689992.45283,1465390188.67925
34,242432392.982456,1475657277.19298
35,187592470.588235,1268369631.37255
36,226602728.682171,1379303984.49612
37,167250965.034965,1018036825.17483
38,174575824.817518,1062622379.56204
39,163534276.923077,995413784.615385
40,157477451.851852,958546607.407407
