#,Vertex Instructions / Second,Fragment Instructions / Second
0,202543597.122302,583000791.366906
1,291962844.444444,840384844.444444
2,242181161.290323,697093419.354839
3,247503824.175824,712414153.846154
4,244813565.217391,704670521.73913
5,285615826.086957,822115608.695652
6,277570309.859155,798957422.535211
7,201697146.268657,580564370.149254
8,241316228.571429,694603800
9,256914615.969582,739502144.486692
10,277570309.859155,798957422.535211
11,258883310.344828,745168827.586207
12,239604765.957447,689677531.914894
13,144841466.237942,416911176.848875
14,288754461.538462,831149846.153846
15,180182784,518637504
16,293048208.178439,843508951.672862
17,205500437.956204,591511751.824817
18,229045911.864407,659284962.711864
19,264530093.959732,761422510.067114
20,285615826.086957,822115608.695652
21,254017082.706767,731161894.736842
22,232194584.19244,668347298.969072
23,236253650.34965,680031692.307692
24,259879015.384615,748034861.538461
25,245704378.181818,707232960
26,219949687.5,633102421.875
