#,Vertex Instructions / Second,Fragment Instructions / Second
0,165407148.288973,1230154372.62357
1,152937000,1137412265.625
2,114911154.716981,854609132.075472
3,124291657.142857,924373142.857143
4,112366996.309963,835687896.678967
5,135415035.019455,1007099143.96887
6,169930000,1263791406.25
7,117120984.615385,871043923.076923
8,92887003.5587188,690812669.039146
9,107983886.524823,803090141.843972
10,135944000,1011033125
11,168612713.178295,1253994573.64341
12,179895819.548872,1337908496.2406
13,133339708.812261,991664674.329502
14,161118814.814815,1198261481.48148
15,261012480,1941183600
16,259972589.641434,1933449800.79681
17,258940952.380952,1925777380.95238
18,261666646.616541,1946048721.80451
19,260686621.722846,1938760149.81273
20,263640242.424242,1838534984.84848
21,255903623.529412,2029692643.13725
22,259972589.641434,1933449800.79681
23,261666646.616541,1946048721.80451
24,261012480,1941183600
25,259972589.641434,1933449800.79681
26,259972589.641434,1933449800.79681
27,261666646.616541,1946048721.80451
28,261012480,1941183600
29,261012480,1941183600
30,187113978.494624,1507213060.9319
31,114041767.790262,727324704.11985
32,158197760,1293841178.18182
33,109145003.584229,811725519.713262
34,160524280.442804,1193839852.39852
35,107983886.524823,803090141.843972
36,117177319.86532,871462895.622896
37,149434625.954198,1111364656.48855
38,137014425.19685,1018994015.74803
39,130343310.861423,969380074.906367
40,119183780.821918,886385205.479452
41,132325718.631179,984123498.098859
42,166153777.777778,1235707152.77778
43,93552860.2150538,695764731.182796
44,125185841.726619,931023309.352518
45,122285751.004016,779902393.574297
46,132839572.519084,1111069480.91603
47,196990550.943396,1465044226.41509
