#,Vertex Instructions / Second,Fragment Instructions / Second
0,168539142.857143,1966064714.28571
1,159913767.068273,1986912771.08434
2,159271488,1978965120
3,158638247.011952,1971080796.81275
4,160274309.433962,1991411441.50943
5,160277403.773585,1991411441.50943
6,158641513.944223,1971080796.81275
7,159270176,1978965120
8,158008730.15873,1963259047.61905
9,159671157.894737,1983924932.33083
10,159910473.895582,1986912771.08434
11,159272144,1978965120
12,158639553.784861,1971080796.81275
13,159073752.808989,1976494501.87266
14,159673007.518797,1983924932.33083
15,158638247.011952,1971080796.81275
16,159273456,1978965120
