#,Vertex Instructions / Second,Fragment Instructions / Second
0,287745096.085409,719984284.697509
1,248636738.00738,622126642.066421
2,305119622.641509,763455033.962264
3,334514212.765957,837003007.092199
4,296178989.010989,741082725.274725
5,321955658.703072,805579686.006826
6,310987938.461538,778136861.538462
7,276907068.493151,692861589.041096
8,314443360,786782826.666667
9,319772908.474576,800118128.813559
10,314617509.727626,787220171.206226
11,300583137.546468,752102542.750929
12,294024960,735693032.727273
13,233152415.224914,583378269.896194
14,303972556.390977,760584902.255639
15,371389149.606299,929271055.11811
16,295097445.255474,738378043.79562
17,286726468.085106,717431148.93617
18,261165581.395349,653474108.527132
19,261165581.395349,653474108.527132
20,309288550.819672,773884747.540984
21,341785666.666667,855198724.637681
22,346811926.470588,867775176.470588
23,317084454.901961,793394447.058824
24,323058246.575342,808338520.547945
25,323427456,809262336
26,258163678.16092,645962911.877395
27,335704071.174377,839981665.480427
28,336903600,842981600
29,340552375.451263,852111364.620939
30,265277779.527559,663765039.370079
31,267383809.52381,669033015.873016
32,255876151.898734,640239189.873418
